"","mean","sd","2.5%","97.5%","rhat","ess_bulk","modelLabel"
"p[65]4",0.202285913,0.0195213145887532,0.1635315,0.2422258,1.00458998242597,3774.05577548202,"transfer learning distractor loc - Figure 6B"
"p[66]4",0.1880366295,0.0181609939885337,0.15407745,0.224037125,0.999253966328687,3698.60879963202,"transfer learning distractor loc - Figure 6B"
"p[67]4",0.2001140165,0.018646779513185,0.1650194,0.236280475,1.00924879537166,2986.19609399941,"transfer learning distractor loc - Figure 6B"
"p[68]4",0.1883254015,0.0190593527358264,0.152803825,0.227555675,1.00048848247125,3998.30873761503,"transfer learning distractor loc - Figure 6B"
"p[69]4",0.2508658825,0.0213758467334157,0.211543625,0.29481255,1.00378857391193,3255.94807504095,"transfer learning distractor loc - Figure 6B"
"p[70]4",0.232046549,0.0202999731745892,0.193234125,0.2721602,1.00373769934198,3472.52639355884,"transfer learning distractor loc - Figure 6B"
"p[71]4",0.2229927695,0.0200270417346569,0.1863851,0.263739875,1.00022845705849,3528.6547317998,"transfer learning distractor loc - Figure 6B"
"p[72]4",0.272318751,0.0220045455206597,0.230507125,0.316671425,1.01134710642334,3713.5805242113,"transfer learning distractor loc - Figure 6B"
"p[73]2",0.195413031,0.0181963213650905,0.1619588,0.232157325,1.00024598773314,4439.94775580259,"transfer learning distractor loc - Figure 6B"
"p[74]2",0.193310234,0.0189648891479344,0.156898775,0.2322069,1.00215614126789,3326.98546081269,"transfer learning distractor loc - Figure 6B"
"p[75]2",0.185818367,0.01845730168901,0.151429525,0.223118475,1.00150238877741,3708.02107991399,"transfer learning distractor loc - Figure 6B"
"p[76]2",0.200167152,0.0197990296328152,0.16191375,0.239772425,0.999825681463523,3742.78871364777,"transfer learning distractor loc - Figure 6B"
"p[77]2",0.183488781,0.0186817835465,0.1480711,0.2199294,1.00154735373147,4004.67684000525,"transfer learning distractor loc - Figure 6B"
"p[78]2",0.2161798395,0.0201972520817701,0.17887905,0.2564581,0.999777176291941,3608.20607558811,"transfer learning distractor loc - Figure 6B"
"p[79]2",0.1838102,0.0195851814876185,0.1464526,0.22257135,1.00005597502682,4213.79968025848,"transfer learning distractor loc - Figure 6B"
"p[80]2",0.190666876,0.0191428391369654,0.15428575,0.228922425,1.00834065139054,3596.12089018198,"transfer learning distractor loc - Figure 6B"
"p[81]2",0.2046810315,0.0184588793241209,0.170011375,0.24165715,1.00154091447912,3846.7703577074,"transfer learning distractor loc - Figure 6B"
"p[82]2",0.1981105195,0.0190046962095854,0.1622962,0.23604035,0.999206536930721,4566.98809476003,"transfer learning distractor loc - Figure 6B"
"p[83]2",0.1768149225,0.0187146305932448,0.14144935,0.2138871,0.999611704415578,4186.73274609727,"transfer learning distractor loc - Figure 6B"
"p[84]2",0.179173421,0.0179791118115307,0.1458249,0.2161629,0.999417308566173,4157.45878225433,"transfer learning distractor loc - Figure 6B"
"p[85]2",0.1882113715,0.0194949846136136,0.151610325,0.2274513,1.00216814455645,4611.43384821215,"transfer learning distractor loc - Figure 6B"
"p[86]2",0.177013601,0.0176374891509414,0.143341825,0.21149845,1.00487988121061,4259.01271023854,"transfer learning distractor loc - Figure 6B"
"p[87]2",0.232471474,0.0204158460859457,0.195587975,0.2751231,1.00290708303401,3425.51756084915,"transfer learning distractor loc - Figure 6B"
"p[88]2",0.1972507915,0.0194915994123841,0.15968095,0.23512445,1.00791597134163,4016.36349377932,"transfer learning distractor loc - Figure 6B"
"p[89]2",0.2000239885,0.0194520640505907,0.163797825,0.238902725,0.999624227041933,4769.37435954942,"transfer learning distractor loc - Figure 6B"
"p[90]2",0.22294347,0.0200033022141054,0.18505645,0.26383935,1.00071076447127,3639.17381443014,"transfer learning distractor loc - Figure 6B"
"p[91]2",0.20229357,0.0198168031653177,0.1653019,0.241920225,1.00587759271063,4398.37589814613,"transfer learning distractor loc - Figure 6B"
"p[92]2",0.214182172,0.0196201801019775,0.177784625,0.2536109,1.00402674224531,3503.61386766023,"transfer learning distractor loc - Figure 6B"
"p[93]2",0.206896952,0.0193258356873177,0.17020395,0.245526625,1.00045223605197,3035.10911536414,"transfer learning distractor loc - Figure 6B"
"p[94]2",0.209337331,0.0199589803720828,0.171106025,0.2508535,1.00462120860404,4314.83751953772,"transfer learning distractor loc - Figure 6B"
"p[95]2",0.204503981,0.0200586075292789,0.16487505,0.245079375,0.999802781860615,4158.1519381839,"transfer learning distractor loc - Figure 6B"
"p[96]2",0.2211229795,0.020230581823431,0.18476195,0.26144385,1.00359783159702,4168.91280611258,"transfer learning distractor loc - Figure 6B"
"p[97]2",0.1907199495,0.0191145566703312,0.15455165,0.229288725,1.0005321500947,4039.65301646218,"transfer learning distractor loc - Figure 6B"
"p[98]",0.21371315,0.0195823359125104,0.176658825,0.253629025,1.00473302730135,4021.98694862689,"transfer learning distractor loc - Figure 6B"
"p[99]",0.1956588,0.0194743527032506,0.159740125,0.235226225,0.999788621604451,3489.89137495232,"transfer learning distractor loc - Figure 6B"
"p[100]",0.1834396665,0.0189642824729314,0.146945975,0.22050615,1.00506659285146,4156.20749650489,"transfer learning distractor loc - Figure 6B"
"p[101]",0.2026863,0.0191277850661222,0.1660928,0.241386,1.00174184301689,3959.78662698536,"transfer learning distractor loc - Figure 6B"
"p[102]",0.2048375735,0.0195948355347886,0.168644775,0.244722575,1.00372597132958,3495.66971352683,"transfer learning distractor loc - Figure 6B"
"p[103]",0.179737592,0.0190436585689405,0.142956575,0.217825725,1.00608601956338,3851.00450621534,"transfer learning distractor loc - Figure 6B"
"p[104]",0.211541762,0.0198468609536171,0.17503445,0.25060475,1.00037625026341,3639.2957526379,"transfer learning distractor loc - Figure 6B"
"p[105]",0.1933783135,0.0192892588169704,0.1576689,0.232594275,1.00664095490927,4543.6779214212,"transfer learning distractor loc - Figure 6B"
"p[106]",0.1970194065,0.0191082090153197,0.161559,0.235327125,1.00334457801188,4160.27333127124,"transfer learning distractor loc - Figure 6B"
"p[107]",0.206995401,0.0189373029854143,0.1711169,0.24599095,1.00657118735888,3599.55584382962,"transfer learning distractor loc - Figure 6B"
"p[108]",0.188094942,0.0191078487074749,0.152054375,0.22710005,0.999314689991817,3515.01640615308,"transfer learning distractor loc - Figure 6B"
"p[109]",0.211231038,0.0198726857146515,0.173470975,0.251926675,1.00151603343711,3966.57177715578,"transfer learning distractor loc - Figure 6B"
"p[110]",0.190426977,0.0186743985929635,0.15517055,0.228909925,1.00181541852712,3978.27523531991,"transfer learning distractor loc - Figure 6B"
"a4",38.91449505,7.50223428493295,25.903785,55.4358775,1.00206807284537,1019.66693451155,"transfer learning distractor loc - Figure 6B"
"b4",155.60299845,29.9072510144476,104.4385,219.8087,1.00139614292077,1028.07693556052,"transfer learning distractor loc - Figure 6B"
